2026-02-21 17:42:58 | INFO | conftest:auth_state | Performing session-level authentication...
2026-02-21 17:43:54 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-02-21 17:43:54 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-02-21 17:43:55 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-02-21 17:43:55 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-02-21 17:43:56 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-02-21 17:43:57 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Jesse', 'last_name': 'Strickland', 'email': 'pbrooks@example.net', 'deadline_date': '24.06.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:43:57 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': '', 'last_name': '', 'email': '', 'deadline_date': '', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:43:57 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-02-21 17:43:57 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: </green>
2026-02-21 17:43:57 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: </green>
2026-02-21 17:43:57 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: </green>
2026-02-21 17:43:58 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-02-21 17:43:59 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-02-21 17:43:59 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: //</green>
2026-02-21 17:43:59 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-02-21 17:43:59 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-02-21 17:43:59 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-02-21 17:44:01 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Molly', 'last_name': 'West', 'email': 'nicolestein@example.net', 'deadline_date': '03.01.2027'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:44:01 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': 'Molly', 'last_name': 'West', 'email': 'exmaple.com', 'deadline_date': '03.01.2027', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:44:01 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-02-21 17:44:01 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: Molly</green>
2026-02-21 17:44:01 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: West</green>
2026-02-21 17:44:01 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: exmaple.com</green>
2026-02-21 17:44:02 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-02-21 17:44:02 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-02-21 17:44:02 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: 03/01/2027</green>
2026-02-21 17:44:03 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-02-21 17:44:03 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-02-21 17:44:03 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-02-21 17:44:04 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Scott', 'last_name': 'Colon', 'email': 'qtaylor@example.com', 'deadline_date': '07.07.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:44:04 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': 'Scott', 'last_name': 'Colon', 'email': 'qtaylor@example.com', 'deadline_date': '20.02.2026', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:44:04 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-02-21 17:44:04 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: Scott</green>
2026-02-21 17:44:05 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: Colon</green>
2026-02-21 17:44:05 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: qtaylor@example.com</green>
2026-02-21 17:44:05 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-02-21 17:44:06 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-02-21 17:44:06 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: 20/02/2026</green>
2026-02-21 17:44:06 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-02-21 17:44:06 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-02-21 17:44:07 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-02-21 17:44:08 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Mary', 'last_name': 'Simmons', 'email': 'powersalyssa@example.org', 'deadline_date': '29.12.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:44:08 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': 'Mary', 'last_name': 'Simmons', 'email': 'powersalyssa@example.org', 'deadline_date': '29.12.2026', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-02-21 17:44:08 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-02-21 17:44:08 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: Mary</green>
2026-02-21 17:44:08 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: Simmons</green>
2026-02-21 17:44:08 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: powersalyssa@example.org</green>
2026-02-21 17:44:09 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-02-21 17:44:10 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-02-21 17:44:10 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: 29/12/2026</green>
2026-02-21 17:44:10 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-02-21 17:44:12 | INFO | framework.locators.main_interfaces:navigate_to_links | Navigating to links
